year,stock,capture,effort
2018,Serranidae,7002.316,2355082116
2018,Siganus spp,20435.875,2355082116
2018,Tenualosa ilisha,8620.777,2355082116
2018,Upeneus spp,8362.338,2355082116
2019,Cynoglossidae,1299,2355082116
2019,Leiognathidae,23443.065,2355082116
2019,Lutjanidae,19255.333,2355082116
2019,Mullidae,4358,2355082116
2019,Percoidei,84.01,2355082116
2019,Polynemidae,7835.64,2355082116
2019,Serranidae,7299.41,2355082116
2019,Siganus spp,26574.189,2355082116
2019,Tenualosa ilisha,7615.872,2355082116
2019,Upeneus spp,10061.104,2355082116
2020,Cynoglossidae,1304,2355082116
2020,Leiognathidae,23000,2355082116
2020,Lutjanidae,19383.235,2355082116
2020,Mullidae,5125.54,2355082116
2020,Percoidei,179.43,2355082116
2020,Polynemidae,8000,2355082116
2020,Serranidae,7424.08,2355082116
2020,Siganus spp,27469.592,2355082116
2020,Tenualosa ilisha,9744.3,2355082116
2020,Upeneus spp,11030,2355082116
